ITL_level,ITL1code,ITL1name,SIC07,Asset,Year,GFCF_CP,GFCF_deflator
"ITL1","TLC","North East (England)","C","Total",2020,941.75,155.1231
"ITL1","TLC","North East (England)","C","Transport",1997,27.84,100
"ITL1","TLC","North East (England)","C","Transport",1998,23.61,95.73876
"ITL1","TLC","North East (England)","C","Transport",1999,24.3,96.15996
"ITL1","TLC","North East (England)","C","Transport",2000,18.01,93.13551
"ITL1","TLC","North East (England)","C","Transport",2001,18.33,91.56132
"ITL1","TLC","North East (England)","C","Transport",2002,16.13,92.49463
"ITL1","TLC","North East (England)","C","Transport",2003,18.68,94.38403
"ITL1","TLC","North East (England)","C","Transport",2004,17.25,92.81404
"ITL1","TLC","North East (England)","C","Transport",2005,18.49,91.41953
"ITL1","TLC","North East (England)","C","Transport",2006,17.35,90.39503
"ITL1","TLC","North East (England)","C","Transport",2007,15.93,90.20281
"ITL1","TLC","North East (England)","C","Transport",2008,16.77,93.3885
"ITL1","TLC","North East (England)","C","Transport",2009,7.61,94.06599
"ITL1","TLC","North East (England)","C","Transport",2010,10.35,92.29715
"ITL1","TLC","North East (England)","C","Transport",2011,23.36,94.17702
"ITL1","TLC","North East (England)","C","Transport",2012,9.93,93.19727
"ITL1","TLC","North East (England)","C","Transport",2013,9.81,91.82853
"ITL1","TLC","North East (England)","C","Transport",2014,13.25,90.85062
"ITL1","TLC","North East (England)","C","Transport",2015,21.82,90.59682
"ITL1","TLC","North East (England)","C","Transport",2016,17.28,89.52405
"ITL1","TLC","North East (England)","C","Transport",2017,18.17,88.63004
"ITL1","TLC","North East (England)","C","Transport",2018,18.98,94.78243
"ITL1","TLC","North East (England)","C","Transport",2019,25.7,95.62556
"ITL1","TLC","North East (England)","C","Transport",2020,13.33,98.1921
"ITL1","TLC","North East (England)","D","Buildings",1997,21.47,100
"ITL1","TLC","North East (England)","D","Buildings",1998,43.64,101.7908
"ITL1","TLC","North East (England)","D","Buildings",1999,58.29,101.6006
"ITL1","TLC","North East (England)","D","Buildings",2000,26.89,110.8045
"ITL1","TLC","North East (England)","D","Buildings",2001,30.06,117.0434
"ITL1","TLC","North East (England)","D","Buildings",2002,12.83,123.3577
"ITL1","TLC","North East (England)","D","Buildings",2003,6.85,118.6908
"ITL1","TLC","North East (England)","D","Buildings",2004,21.5,121.762
"ITL1","TLC","North East (England)","D","Buildings",2005,64.19,126.2506
"ITL1","TLC","North East (England)","D","Buildings",2006,96.34,135.7339
"ITL1","TLC","North East (England)","D","Buildings",2007,158.34,144.7705
"ITL1","TLC","North East (England)","D","Buildings",2008,186.53,149.9692
"ITL1","TLC","North East (England)","D","Buildings",2009,139.68,147.3217
"ITL1","TLC","North East (England)","D","Buildings",2010,143.17,145.5424
"ITL1","TLC","North East (England)","D","Buildings",2011,168.72,149.8976
"ITL1","TLC","North East (England)","D","Buildings",2012,237.11,156.7635
"ITL1","TLC","North East (England)","D","Buildings",2013,204.62,161.8159
"ITL1","TLC","North East (England)","D","Buildings",2014,195.59,168.2474
"ITL1","TLC","North East (England)","D","Buildings",2015,301.94,167.9156
"ITL1","TLC","North East (England)","D","Buildings",2016,288.29,168.1591
"ITL1","TLC","North East (England)","D","Buildings",2017,268.01,170.6753
"ITL1","TLC","North East (England)","D","Buildings",2018,268.98,175.5651
"ITL1","TLC","North East (England)","D","Buildings",2019,234.94,182.643
"ITL1","TLC","North East (England)","D","Buildings",2020,246.07,185.9903
"ITL1","TLC","North East (England)","D","ICT",1997,11.83,100
"ITL1","TLC","North East (England)","D","ICT",1998,14.91,82.72131
"ITL1","TLC","North East (England)","D","ICT",1999,13.89,74.9707
"ITL1","TLC","North East (England)","D","ICT",2000,13.34,76.39187
"ITL1","TLC","North East (England)","D","ICT",2001,13.44,74.97781
"ITL1","TLC","North East (England)","D","ICT",2002,10.47,65.13155
"ITL1","TLC","North East (England)","D","ICT",2003,11.8,55.01044
"ITL1","TLC","North East (England)","D","ICT",2004,9.35,50.9488
"ITL1","TLC","North East (England)","D","ICT",2005,5.05,42.30066
"ITL1","TLC","North East (England)","D","ICT",2006,13.38,37.91393
"ITL1","TLC","North East (England)","D","ICT",2007,3.99,29.43955
"ITL1","TLC","North East (England)","D","ICT",2008,6.79,31.17441
"ITL1","TLC","North East (England)","D","ICT",2009,3.5,34.59776
"ITL1","TLC","North East (England)","D","ICT",2010,3.36,35.85827
"ITL1","TLC","North East (England)","D","ICT",2011,2.28,35.33799
"ITL1","TLC","North East (England)","D","ICT",2012,1.68,35.47843
"ITL1","TLC","North East (England)","D","ICT",2013,2.21,33.60006
"ITL1","TLC","North East (England)","D","ICT",2014,.69,42.70352
"ITL1","TLC","North East (England)","D","ICT",2015,1.67,44.18069
"ITL1","TLC","North East (England)","D","ICT",2016,2.94,46.11072
"ITL1","TLC","North East (England)","D","ICT",2017,4.2,49.82077
"ITL1","TLC","North East (England)","D","ICT",2018,4.5,48.4833
"ITL1","TLC","North East (England)","D","ICT",2019,2.2,49.82077
"ITL1","TLC","North East (England)","D","ICT",2020,3.12,50.36826
"ITL1","TLC","North East (England)","D","Intangibles",1997,10.58,100
"ITL1","TLC","North East (England)","D","Intangibles",1998,11.76,99.53338
"ITL1","TLC","North East (England)","D","Intangibles",1999,10.2,101.5423
"ITL1","TLC","North East (England)","D","Intangibles",2000,9.72,99.98167
"ITL1","TLC","North East (England)","D","Intangibles",2001,6.33,101.0555
"ITL1","TLC","North East (England)","D","Intangibles",2002,5.02,100.3022
"ITL1","TLC","North East (England)","D","Intangibles",2003,3.91,98.80741
"ITL1","TLC","North East (England)","D","Intangibles",2004,3.71,96.51123
"ITL1","TLC","North East (England)","D","Intangibles",2005,3.89,95.46458
"ITL1","TLC","North East (England)","D","Intangibles",2006,6.1,95.59523
"ITL1","TLC","North East (England)","D","Intangibles",2007,7.27,97.53941
"ITL1","TLC","North East (England)","D","Intangibles",2008,7.39,100.1594
"ITL1","TLC","North East (England)","D","Intangibles",2009,10.59,100.7723
"ITL1","TLC","North East (England)","D","Intangibles",2010,10.01,99.13686
"ITL1","TLC","North East (England)","D","Intangibles",2011,9.68,98.21252
"ITL1","TLC","North East (England)","D","Intangibles",2012,14.39,97.67424
"ITL1","TLC","North East (England)","D","Intangibles",2013,15.69,97.48
"ITL1","TLC","North East (England)","D","Intangibles",2014,17.33,96.94119
"ITL1","TLC","North East (England)","D","Intangibles",2015,17.55,96.10457
"ITL1","TLC","North East (England)","D","Intangibles",2016,15.9,97.17082
"ITL1","TLC","North East (England)","D","Intangibles",2017,13.84,98.08217
"ITL1","TLC","North East (England)","D","Intangibles",2018,13.13,99.59716
"ITL1","TLC","North East (England)","D","Intangibles",2019,11.77,104.0872
"ITL1","TLC","North East (England)","D","Intangibles",2020,14.22,108.0023
"ITL1","TLC","North East (England)","D","OtherTan",1997,95.56,100
"ITL1","TLC","North East (England)","D","OtherTan",1998,113.94,98.53676
"ITL1","TLC","North East (England)","D","OtherTan",1999,104.34,99.39384
"ITL1","TLC","North East (England)","D","OtherTan",2000,98.47,100.6375
"ITL1","TLC","North East (England)","D","OtherTan",2001,108.22,101.9144
"ITL1","TLC","North East (England)","D","OtherTan",2002,108.16,99.54089
"ITL1","TLC","North East (England)","D","OtherTan",2003,98.82,98.60992
"ITL1","TLC","North East (England)","D","OtherTan",2004,91.96,95.51692
"ITL1","TLC","North East (England)","D","OtherTan",2005,123.65,93.63602
"ITL1","TLC","North East (England)","D","OtherTan",2006,127.41,94.01245
"ITL1","TLC","North East (England)","D","OtherTan",2007,173.25,93.71174
"ITL1","TLC","North East (England)","D","OtherTan",2008,177.67,99.8937
"ITL1","TLC","North East (England)","D","OtherTan",2009,119.38,111.3608
"ITL1","TLC","North East (England)","D","OtherTan",2010,78.62,116.3729
"ITL1","TLC","North East (England)","D","OtherTan",2011,62.18,119.0596
"ITL1","TLC","North East (England)","D","OtherTan",2012,71.99,121.2653
"ITL1","TLC","North East (England)","D","OtherTan",2013,75.62,123.7935
"ITL1","TLC","North East (England)","D","OtherTan",2014,84.22,120.9686
"ITL1","TLC","North East (England)","D","OtherTan",2015,60.57,124.4308
"ITL1","TLC","North East (England)","D","OtherTan",2016,51.88,130.5641
"ITL1","TLC","North East (England)","D","OtherTan",2017,57.7,144.1986
"ITL1","TLC","North East (England)","D","OtherTan",2018,28.02,139.365
"ITL1","TLC","North East (England)","D","OtherTan",2019,30.14,145.3488
"ITL1","TLC","North East (England)","D","OtherTan",2020,27.98,146.5383
"ITL1","TLC","North East (England)","D","Total",1997,141.67,100
"ITL1","TLC","North East (England)","D","Total",1998,185.32,98.09127
"ITL1","TLC","North East (England)","D","Total",1999,188.17,97.95266
"ITL1","TLC","North East (England)","D","Total",2000,150.01,100.3891
"ITL1","TLC","North East (England)","D","Total",2001,160.6,102.2028
"ITL1","TLC","North East (England)","D","Total",2002,136.48,99.77715
"ITL1","TLC","North East (England)","D","Total",2003,122.92,97.30664
"ITL1","TLC","North East (England)","D","Total",2004,127.65,94.92628
"ITL1","TLC","North East (England)","D","Total",2005,197.64,94.45933
"ITL1","TLC","North East (England)","D","Total",2006,244.29,96.92075
"ITL1","TLC","North East (England)","D","Total",2007,344.28,99.53257
"ITL1","TLC","North East (England)","D","Total",2008,387.76,104.5633
"ITL1","TLC","North East (England)","D","Total",2009,280.69,108.9299
"ITL1","TLC","North East (England)","D","Total",2010,240.87,109.7571
"ITL1","TLC","North East (England)","D","Total",2011,244.95,112.6318
"ITL1","TLC","North East (England)","D","Total",2012,329.22,116.7734
"ITL1","TLC","North East (England)","D","Total",2013,301.84,119.8829
"ITL1","TLC","North East (England)","D","Total",2014,302.54,122.2084
"ITL1","TLC","North East (England)","D","Total",2015,386.48,122.5416
"ITL1","TLC","North East (England)","D","Total",2016,361.88,123.6405
"ITL1","TLC","North East (England)","D","Total",2017,347,127.3933
"ITL1","TLC","North East (England)","D","Total",2018,313.09,130.177
"ITL1","TLC","North East (England)","D","Total",2019,282.24,135.4724
"ITL1","TLC","North East (England)","D","Total",2020,294.03,137.9429
"ITL1","TLC","North East (England)","D","Transport",1997,1.95,100
"ITL1","TLC","North East (England)","D","Transport",1998,0,91.28329
"ITL1","TLC","North East (England)","D","Transport",1999,.86,94.66416
"ITL1","TLC","North East (England)","D","Transport",2000,1.28,91.11204
"ITL1","TLC","North East (England)","D","Transport",2001,2.25,91.57187
"ITL1","TLC","North East (England)","D","Transport",2002,0,90.11301
"ITL1","TLC","North East (England)","D","Transport",2003,1.2,93.13115
"ITL1","TLC","North East (England)","D","Transport",2004,.54,92.52245
"ITL1","TLC","North East (England)","D","Transport",2005,0,88.47459
"ITL1","TLC","North East (England)","D","Transport",2006,.82,87.38231
"ITL1","TLC","North East (England)","D","Transport",2007,1.04,89.36827
"ITL1","TLC","North East (England)","D","Transport",2008,8.98,94.95378
"ITL1","TLC","North East (England)","D","Transport",2009,6.4,94.758
"ITL1","TLC","North East (England)","D","Transport",2010,4.83,95.80051
"ITL1","TLC","North East (England)","D","Transport",2011,1.18,98.30509
"ITL1","TLC","North East (England)","D","Transport",2012,3.21,96.85943
"ITL1","TLC","North East (England)","D","Transport",2013,3.16,96.85943
"ITL1","TLC","North East (England)","D","Transport",2014,4.07,94.7942
"ITL1","TLC","North East (England)","D","Transport",2015,3.72,94.95378
"ITL1","TLC","North East (England)","D","Transport",2016,2.22,93.22034
"ITL1","TLC","North East (England)","D","Transport",2017,2.77,93.69704
"ITL1","TLC","North East (England)","D","Transport",2018,-2.25,94.66416
"ITL1","TLC","North East (England)","D","Transport",2019,2.58,98.30509
"ITL1","TLC","North East (England)","D","Transport",2020,.7,100.962
"ITL1","TLC","North East (England)","E","Buildings",1997,188.38,100
"ITL1","TLC","North East (England)","E","Buildings",1998,162.76,101.8074
"ITL1","TLC","North East (England)","E","Buildings",1999,203.52,101.1461
"ITL1","TLC","North East (England)","E","Buildings",2000,189.65,111.9951
"ITL1","TLC","North East (England)","E","Buildings",2001,123.7,116.8436
"ITL1","TLC","North East (England)","E","Buildings",2002,111.29,121.8752
"ITL1","TLC","North East (England)","E","Buildings",2003,107.14,118.2143
"ITL1","TLC","North East (England)","E","Buildings",2004,125.21,120.8744
"ITL1","TLC","North East (England)","E","Buildings",2005,132.69,125.2527
"ITL1","TLC","North East (England)","E","Buildings",2006,154.26,134.3982
"ITL1","TLC","North East (England)","E","Buildings",2007,149.38,142.8746
"ITL1","TLC","North East (England)","E","Buildings",2008,159.04,148.6174
"ITL1","TLC","North East (England)","E","Buildings",2009,121.7,146.2784
"ITL1","TLC","North East (England)","E","Buildings",2010,99.09,143.8104
"ITL1","TLC","North East (England)","E","Buildings",2011,88.45,147.9399
"ITL1","TLC","North East (England)","E","Buildings",2012,108.63,155.0032
"ITL1","TLC","North East (England)","E","Buildings",2013,98.52,160.4084
"ITL1","TLC","North East (England)","E","Buildings",2014,86.89,166.5012
"ITL1","TLC","North East (England)","E","Buildings",2015,122.59,166.495
"ITL1","TLC","North East (England)","E","Buildings",2016,110.94,166.9353
"ITL1","TLC","North East (England)","E","Buildings",2017,117.43,169.3892
"ITL1","TLC","North East (England)","E","Buildings",2018,137.83,174.1937
"ITL1","TLC","North East (England)","E","Buildings",2019,99.92,180.8111
"ITL1","TLC","North East (England)","E","Buildings",2020,112.42,184.6311
"ITL1","TLC","North East (England)","E","ICT",1997,11.08,100
"ITL1","TLC","North East (England)","E","ICT",1998,12.1,88.49924
"ITL1","TLC","North East (England)","E","ICT",1999,13.59,82.79875
"ITL1","TLC","North East (England)","E","ICT",2000,10.7,83.39383
"ITL1","TLC","North East (England)","E","ICT",2001,6.74,81.46654
"ITL1","TLC","North East (England)","E","ICT",2002,13.38,78.43517
"ITL1","TLC","North East (England)","E","ICT",2003,7.3,73.41507
"ITL1","TLC","North East (England)","E","ICT",2004,8.72,70.65697
"ITL1","TLC","North East (England)","E","ICT",2005,8.09,65.82378
"ITL1","TLC","North East (England)","E","ICT",2006,6.5,62.2527
"ITL1","TLC","North East (England)","E","ICT",2007,5.67,58.45365
"ITL1","TLC","North East (England)","E","ICT",2008,6.94,56.71207
"ITL1","TLC","North East (England)","E","ICT",2009,8.57,54.64277
"ITL1","TLC","North East (England)","E","ICT",2010,6.26,54.64563
"ITL1","TLC","North East (England)","E","ICT",2011,5.52,51.75327
"ITL1","TLC","North East (England)","E","ICT",2012,6.49,47.90818
"ITL1","TLC","North East (England)","E","ICT",2013,6.91,45.56131
"ITL1","TLC","North East (England)","E","ICT",2014,8.07,49.13849
"ITL1","TLC","North East (England)","E","ICT",2015,7.59,59.40075
"ITL1","TLC","North East (England)","E","ICT",2016,8.55,61.09878
"ITL1","TLC","North East (England)","E","ICT",2017,7.89,66.70542
"ITL1","TLC","North East (England)","E","ICT",2018,8.2,65.75156
"ITL1","TLC","North East (England)","E","ICT",2019,7.12,67.7196
"ITL1","TLC","North East (England)","E","ICT",2020,6.72,67.7196
"ITL1","TLC","North East (England)","E","Intangibles",1997,2.01,100
"ITL1","TLC","North East (England)","E","Intangibles",1998,2.33,95.95315
"ITL1","TLC","North East (England)","E","Intangibles",1999,3.16,96.37473
"ITL1","TLC","North East (England)","E","Intangibles",2000,3.02,94.79192
"ITL1","TLC","North East (England)","E","Intangibles",2001,3.24,92.30293
"ITL1","TLC","North East (England)","E","Intangibles",2002,2.84,91.60854
"ITL1","TLC","North East (England)","E","Intangibles",2003,1.49,90.41312
"ITL1","TLC","North East (England)","E","Intangibles",2004,1.71,87.89228
"ITL1","TLC","North East (England)","E","Intangibles",2005,2.07,86.77857
"ITL1","TLC","North East (England)","E","Intangibles",2006,2.51,87.85999
"ITL1","TLC","North East (England)","E","Intangibles",2007,4.4,89.00704
"ITL1","TLC","North East (England)","E","Intangibles",2008,3.23,91.38573
"ITL1","TLC","North East (England)","E","Intangibles",2009,4.05,92.96233
"ITL1","TLC","North East (England)","E","Intangibles",2010,4.86,91.80723
"ITL1","TLC","North East (England)","E","Intangibles",2011,4.37,91.12978
"ITL1","TLC","North East (England)","E","Intangibles",2012,7.93,90.51168
"ITL1","TLC","North East (England)","E","Intangibles",2013,7.88,90.1892
"ITL1","TLC","North East (England)","E","Intangibles",2014,9.64,89.68203
"ITL1","TLC","North East (England)","E","Intangibles",2015,8.49,89.07738
"ITL1","TLC","North East (England)","E","Intangibles",2016,7.54,90.16784
"ITL1","TLC","North East (England)","E","Intangibles",2017,7.82,91.33832
