industry,itl2,employment
741 : Specialised design activities,K1GloucestershireWiltshire,2156.25
741 : Specialised design activities,J1BerkshireBuckinghamshire,2406.25
741 : Specialised design activities,J2SurreyEastandWestSusse,2718.75
741 : Specialised design activities,I3InnerLondonWest,7375
741 : Specialised design activities,I4InnerLondonEast,8250
742 : Photographic activities,D1Cumbria,46.875
742 : Photographic activities,M6HighlandsandIslands,52.5
742 : Photographic activities,M9SouthernScotland,75
742 : Photographic activities,F3Lincolnshire,84.375
742 : Photographic activities,C1TeesValleyandDurham,84.375
742 : Photographic activities,M5NorthEasternScotland,86.25
742 : Photographic activities,E1EastYorkshireandNorthern,115.625
742 : Photographic activities,L1WestWales,121.875
742 : Photographic activities,E2NorthYorkshire,137.5
742 : Photographic activities,L2EastWales,150
742 : Photographic activities,E3SouthYorkshire,184.375
742 : Photographic activities,C2NorthumberlandandTyneand,190.625
742 : Photographic activities,K4Devon,196.875
742 : Photographic activities,K2DorsetandSomerset,221.875
742 : Photographic activities,D4Lancashire,228.125
742 : Photographic activities,M8WestCentralScotland,234.375
742 : Photographic activities,M7EasternScotland,250
742 : Photographic activities,G1HerefordshireWorcestershi,253.125
742 : Photographic activities,J4Kent,268.75
742 : Photographic activities,D7Merseyside,284.375
742 : Photographic activities,G2ShropshireandStaffordshir,287.5
742 : Photographic activities,I5OuterLondonEastandNor,315.625
742 : Photographic activities,G3WestMidlands,318.75
742 : Photographic activities,D6Cheshire,350
742 : Photographic activities,E4WestYorkshire,378.125
742 : Photographic activities,F2LeicestershireRutlandand,393.75
742 : Photographic activities,I6OuterLondonSouth,393.75
742 : Photographic activities,J3HampshireandIsleofWight,443.75
742 : Photographic activities,F1DerbyshireandNottinghamsh,475
742 : Photographic activities,K1GloucestershireWiltshire,543.75
742 : Photographic activities,D3GreaterManchester,556.25
742 : Photographic activities,H1EastAnglia,593.75
742 : Photographic activities,H2BedfordshireandHertfordsh,612.5
742 : Photographic activities,H3Essex,631.25
742 : Photographic activities,K3CornwallandIslesofScill,787.5
742 : Photographic activities,J1BerkshireBuckinghamshire,812.5
742 : Photographic activities,I7OuterLondonWestandNor,881.25
742 : Photographic activities,J2SurreyEastandWestSusse,950
742 : Photographic activities,I3InnerLondonWest,1968.75
742 : Photographic activities,I4InnerLondonEast,2218.75
743 : Translation and interpretation activities,M5NorthEasternScotland,3.125
743 : Translation and interpretation activities,D1Cumbria,5
743 : Translation and interpretation activities,C1TeesValleyandDurham,6.875
743 : Translation and interpretation activities,M9SouthernScotland,7.5
743 : Translation and interpretation activities,M6HighlandsandIslands,8.125
743 : Translation and interpretation activities,K3CornwallandIslesofScill,13.125
743 : Translation and interpretation activities,E1EastYorkshireandNorthern,16.25
743 : Translation and interpretation activities,G2ShropshireandStaffordshir,16.25
743 : Translation and interpretation activities,E2NorthYorkshire,21.25
743 : Translation and interpretation activities,D7Merseyside,23.75
743 : Translation and interpretation activities,K2DorsetandSomerset,24.375
743 : Translation and interpretation activities,F3Lincolnshire,26.25
743 : Translation and interpretation activities,K4Devon,33.75
743 : Translation and interpretation activities,F1DerbyshireandNottinghamsh,43.75
743 : Translation and interpretation activities,C2NorthumberlandandTyneand,50.625
743 : Translation and interpretation activities,D4Lancashire,53.75
743 : Translation and interpretation activities,D6Cheshire,58.125
743 : Translation and interpretation activities,G1HerefordshireWorcestershi,60.625
743 : Translation and interpretation activities,M8WestCentralScotland,78.75
743 : Translation and interpretation activities,H2BedfordshireandHertfordsh,81.25
743 : Translation and interpretation activities,J4Kent,87.5
743 : Translation and interpretation activities,I6OuterLondonSouth,90.625
743 : Translation and interpretation activities,F2LeicestershireRutlandand,93.75
743 : Translation and interpretation activities,K1GloucestershireWiltshire,96.875
743 : Translation and interpretation activities,J3HampshireandIsleofWight,103.125
743 : Translation and interpretation activities,L1WestWales,109.375
743 : Translation and interpretation activities,G3WestMidlands,115.625
743 : Translation and interpretation activities,H3Essex,116.875
743 : Translation and interpretation activities,L2EastWales,143.75
743 : Translation and interpretation activities,J2SurreyEastandWestSusse,143.75
743 : Translation and interpretation activities,I5OuterLondonEastandNor,146.875
743 : Translation and interpretation activities,M7EasternScotland,175
743 : Translation and interpretation activities,E3SouthYorkshire,190.625
743 : Translation and interpretation activities,I7OuterLondonWestandNor,240.625
743 : Translation and interpretation activities,D3GreaterManchester,334.375
743 : Translation and interpretation activities,H1EastAnglia,340.625
743 : Translation and interpretation activities,E4WestYorkshire,443.75
743 : Translation and interpretation activities,I4InnerLondonEast,450
743 : Translation and interpretation activities,J1BerkshireBuckinghamshire,537.5
743 : Translation and interpretation activities,I3InnerLondonWest,831.25
"749 : Other professional, scientific and technical activities n.e.c.",D1Cumbria,625
"749 : Other professional, scientific and technical activities n.e.c.",M6HighlandsandIslands,656.25
"749 : Other professional, scientific and technical activities n.e.c.",K3CornwallandIslesofScill,893.75
"749 : Other professional, scientific and technical activities n.e.c.",E1EastYorkshireandNorthern,906.25
"749 : Other professional, scientific and technical activities n.e.c.",M9SouthernScotland,1000
"749 : Other professional, scientific and technical activities n.e.c.",C1TeesValleyandDurham,1062.5
"749 : Other professional, scientific and technical activities n.e.c.",E3SouthYorkshire,1231.25
"749 : Other professional, scientific and technical activities n.e.c.",E2NorthYorkshire,1237.5
"749 : Other professional, scientific and technical activities n.e.c.",M5NorthEasternScotland,1331.25
"749 : Other professional, scientific and technical activities n.e.c.",F3Lincolnshire,1343.75
"749 : Other professional, scientific and technical activities n.e.c.",L2EastWales,1500
"749 : Other professional, scientific and technical activities n.e.c.",K2DorsetandSomerset,1750
"749 : Other professional, scientific and technical activities n.e.c.",G2ShropshireandStaffordshir,1750
"749 : Other professional, scientific and technical activities n.e.c.",L1WestWales,1781.25
"749 : Other professional, scientific and technical activities n.e.c.",C2NorthumberlandandTyneand,1875
"749 : Other professional, scientific and technical activities n.e.c.",D7Merseyside,2000
"749 : Other professional, scientific and technical activities n.e.c.",I5OuterLondonEastandNor,2062.5
"749 : Other professional, scientific and technical activities n.e.c.",D6Cheshire,2093.75
"749 : Other professional, scientific and technical activities n.e.c.",G1HerefordshireWorcestershi,2156.25
"749 : Other professional, scientific and technical activities n.e.c.",D4Lancashire,2187.5
"749 : Other professional, scientific and technical activities n.e.c.",I6OuterLondonSouth,2406.25
"749 : Other professional, scientific and technical activities n.e.c.",M8WestCentralScotland,2531.25
"749 : Other professional, scientific and technical activities n.e.c.",M7EasternScotland,2593.75
"749 : Other professional, scientific and technical activities n.e.c.",J4Kent,3000
"749 : Other professional, scientific and technical activities n.e.c.",H3Essex,3000
"749 : Other professional, scientific and technical activities n.e.c.",J3HampshireandIsleofWight,3062.5
"749 : Other professional, scientific and technical activities n.e.c.",E4WestYorkshire,3125
"749 : Other professional, scientific and technical activities n.e.c.",K4Devon,3437.5
"749 : Other professional, scientific and technical activities n.e.c.",F1DerbyshireandNottinghamsh,3562.5
"749 : Other professional, scientific and technical activities n.e.c.",F2LeicestershireRutlandand,3562.5
"749 : Other professional, scientific and technical activities n.e.c.",G3WestMidlands,3593.75
"749 : Other professional, scientific and technical activities n.e.c.",I7OuterLondonWestandNor,4125
"749 : Other professional, scientific and technical activities n.e.c.",D3GreaterManchester,4500
"749 : Other professional, scientific and technical activities n.e.c.",H2BedfordshireandHertfordsh,4562.5
"749 : Other professional, scientific and technical activities n.e.c.",H1EastAnglia,4562.5
"749 : Other professional, scientific and technical activities n.e.c.",K1GloucestershireWiltshire,4625
"749 : Other professional, scientific and technical activities n.e.c.",J2SurreyEastandWestSusse,5187.5
"749 : Other professional, scientific and technical activities n.e.c.",J1BerkshireBuckinghamshire,6125
"749 : Other professional, scientific and technical activities n.e.c.",I4InnerLondonEast,7000
"749 : Other professional, scientific and technical activities n.e.c.",I3InnerLondonWest,11375
750 : Veterinary activities,I3InnerLondonWest,531.25
750 : Veterinary activities,I6OuterLondonSouth,556.25
750 : Veterinary activities,I4InnerLondonEast,556.25
750 : Veterinary activities,M5NorthEasternScotland,612.5
750 : Veterinary activities,I7OuterLondonWestandNor,643.75
750 : Veterinary activities,F3Lincolnshire,743.75
750 : Veterinary activities,M6HighlandsandIslands,750
750 : Veterinary activities,C1TeesValleyandDurham,762.5
750 : Veterinary activities,D1Cumbria,831.25
750 : Veterinary activities,E1EastYorkshireandNorthern,837.5
750 : Veterinary activities,I5OuterLondonEastandNor,881.25
750 : Veterinary activities,K3CornwallandIslesofScill,931.25
750 : Veterinary activities,E3SouthYorkshire,931.25
750 : Veterinary activities,M8WestCentralScotland,981.25
750 : Veterinary activities,C2NorthumberlandandTyneand,1106.25
750 : Veterinary activities,D7Merseyside,1206.25
750 : Veterinary activities,M9SouthernScotland,1287.5
750 : Veterinary activities,F2LeicestershireRutlandand,1350
750 : Veterinary activities,D4Lancashire,1406.25
